gender,age,education,geographic_location,income,married,n_kids,has_pets,former_customer_service,previous_spend,new_customer,satisfied_customer_service,next_spend
female,59.55105084573357,2,Southeast,"$60,000+",yes,0,1,no,694.2567966638655,no,1,812.1723957024813
female,56.12146007633936,0,Southeast,"$60,000+",yes,0,1,no,28.488452623622877,no,0,189.37523208288962
female,38.60948639960082,3,Southeast,"$60,000+",yes,2,1,no,311.965321945441,no,1,409.9384879749332
female,30.731896840209508,1,Southeast,"< $60,000",yes,1,1,no,0,yes,1,19.655725232952637
male,97.23897621182333,3,Southeast,"$60,000+",yes,0,1,no,371.96728010762075,no,1,519.5914273952217
male,49.62591984571001,1,Southeast,"$60,000+",yes,0,1,yes,797.7510288119946,no,1,946.9941491790976
male,55.954265671108665,3,Southeast,"$60,000+",yes,1,1,no,518.4350427744383,no,1,630.6752195296554
male,32.90739934972698,3,Southeast,"< $60,000",yes,1,1,no,0,yes,1,0
female,80.15208482246952,3,Southeast,"$60,000+",no,0,1,no,0,yes,0,105.91506999369679
female,74.38031866654616,3,Southeast,"$60,000+",yes,0,1,no,246.69578812563725,no,1,416.9671536471392
female,52.33994817708863,2,Southeast,"$60,000+",yes,2,1,yes,0,yes,1,97.78797297587113
female,51.86007882969204,3,Southeast,"$60,000+",yes,2,1,no,0,yes,1,123.35961690125859
female,67.06458507318455,3,Southeast,"$60,000+",yes,0,1,no,0,yes,1,123.94747514520868
male,44.966537411279425,2,Southeast,"$60,000+",yes,1,1,no,0,yes,0,69.60913589770345
female,47.037751406248766,2,Southeast,"$60,000+",no,0,1,yes,489.66491152681704,no,1,597.4272680454454
male,12.642197141639471,2,Southeast,"$60,000+",yes,1,1,no,307.4826198092954,no,1,481.7912467086448
female,59.196797387653376,1,Southeast,"$60,000+",yes,1,1,yes,657.2618185064783,no,1,831.5148789568582
female,106.23983007871995,1,Southeast,"< $60,000",no,0,1,no,0,yes,0,14.35005166609103
female,56.39032672676931,4,Southeast,"< $60,000",yes,0,1,no,138.900026186012,no,1,188.99230094738542
female,20.295549052723153,2,Southeast,"$60,000+",no,0,1,no,314.41856576860187,no,1,464.31765889873606
male,66.8461051773527,1,Southeast,"$60,000+",yes,1,1,no,122.81900985518084,no,0,232.90111800499733
male,61.936489513716985,4,Southeast,"$60,000+",yes,1,1,no,0,yes,1,149.9215195071122
male,57.324569887279225,3,Southeast,"$60,000+",yes,0,1,no,786.4663367237231,no,1,916.1614409580914
male,51.86306247742911,2,Southeast,"$60,000+",no,0,1,no,697.2822788780234,no,1,884.0877457851185
male,61.90242220219595,1,Southeast,"$60,000+",no,0,1,no,591.804786085432,no,0,758.0646539467012
male,40.66416162639585,2,Southeast,"< $60,000",no,0,1,no,262.2511513177085,no,0,341.55614133071236
female,17.944814603539918,1,Southeast,"$60,000+",yes,1,1,no,0,yes,0,111.96725891143097
female,61.38777255458743,2,Southeast,"$60,000+",yes,0,1,no,71.61549075351807,no,1,222.0337698367592
male,55.142307652532494,1,Southeast,"< $60,000",yes,0,1,no,224.22863571567063,no,1,267.6296338563723
female,71.65579537454347,2,Southeast,"$60,000+",yes,1,1,no,0,yes,0,97.24519936630816
female,25.619979717550052,1,Southeast,"$60,000+",yes,1,1,no,0,yes,1,109.58090874498592
male,19.38891501754757,3,Southeast,"$60,000+",yes,0,1,no,0,yes,1,103.22915684209232
female,16.95776451156658,2,Southeast,"$60,000+",yes,0,1,no,431.145226293039,no,1,641.203039356704
male,65.72498525780729,2,Southeast,"$60,000+",no,0,1,no,189.57009952739907,no,0,385.21899712549344
male,71.17194712121446,1,Southeast,"< $60,000",no,0,1,no,0,yes,0,0
male,35.22670219821654,1,Southeast,"$60,000+",yes,1,1,no,98.6936522251059,no,0,232.13380121836195
female,47.22295057206863,2,Southeast,"$60,000+",yes,0,1,no,517.867817644837,no,1,677.2999494984458
male,21.602479796570652,2,Southeast,"< $60,000",yes,0,1,no,281.85838277034225,no,1,346.2956763277318
male,67.37110626516224,4,Southeast,"$60,000+",no,0,1,no,0,yes,1,122.08049672613434
male,17.500211013531086,2,Southeast,"$60,000+",no,0,1,no,0,yes,1,95.04862139000704
male,52.863269121866274,3,Southeast,"< $60,000",yes,2,1,no,128.13245091962335,no,1,200.4410705027461
female,64.20959344980625,3,Southeast,"$60,000+",no,0,1,no,593.701987605033,no,1,809.2924540700109
male,48.89059927579856,0,Southeast,"$60,000+",yes,3,1,no,0,yes,1,147.93624818282822
male,53.436264068465604,1,Southeast,"< $60,000",yes,0,1,no,646.5602672634068,no,1,653.2678176320276
male,37.21800395740567,2,Southeast,"$60,000+",yes,0,1,no,401.82849566368196,no,1,531.8902479839444
male,36.74578537232418,2,Southeast,"$60,000+",yes,0,1,no,501.93492515074325,no,1,663.3171293641101
female,51.57523431304635,2,Southeast,"$60,000+",no,0,1,no,0,yes,0,76.83983439273136
female,48.97158794605863,2,Southeast,"$60,000+",yes,1,1,no,52.38209837136377,no,0,218.87893960366685
male,44.78451746128981,4,Southeast,"$60,000+",yes,1,1,no,0,yes,1,122.50348820956215
male,81.32536376763156,1,Southeast,"$60,000+",yes,0,1,no,0,yes,1,78.27766722812669
female,42.55969780001479,3,Southeast,"< $60,000",no,0,1,no,54.68107099596402,no,1,148.93589746316184
female,84.83888878593902,1,Southeast,"$60,000+",yes,1,1,no,229.90864139882825,no,0,394.99915977126574
male,28.022869184690947,2,Southeast,"$60,000+",yes,2,1,no,30.878916019388782,no,1,233.08570183152966
male,67.3265688806793,1,Southeast,"$60,000+",yes,1,1,no,0,yes,0,113.00344573024063
male,60.695766722051374,1,Southeast,"$60,000+",no,0,1,no,0,yes,0,45.542853471778614
male,22.11544449270082,2,Southeast,"$60,000+",yes,1,1,no,805.716821121522,no,1,928.6437721399939
male,79.92127964288096,2,Southeast,"$60,000+",yes,1,1,yes,424.3450884295693,no,1,574.6486247548257
female,25.151450259653817,1,Southeast,"$60,000+",no,0,1,no,229.22542019348342,no,1,391.3042523953352
female,29.466243656691606,3,Southeast,"$60,000+",yes,1,1,no,573.4882976980223,no,1,710.464691808784
male,38.706781193388764,2,Southeast,"< $60,000",no,0,1,no,517.5929205407509,no,0,568.4013118692214
female,28.539360792557375,1,Southeast,"$60,000+",no,0,1,yes,254.21519578358073,no,0,393.24200505202816
female,42.84602576012001,1,Southeast,"$60,000+",no,0,1,no,0,yes,0,96.51105895064823
female,38.41332431155461,1,Southeast,"$60,000+",no,0,1,no,375.5722202183344,no,1,519.1212709644047
male,48.1676812239519,4,Southeast,"$60,000+",no,0,1,no,378.689850167032,no,1,533.6473846587171
female,42.782382497476775,3,Southeast,"$60,000+",yes,0,1,no,0,yes,1,103.93416020754938
female,1.1170244759010544,4,Southeast,"< $60,000",yes,1,1,no,315.6768827420781,no,1,366.4490402583199
female,41.613979647180116,3,Southeast,"$60,000+",yes,0,1,no,0,yes,1,143.34592401241068
female,42.645692291437335,1,Southeast,"$60,000+",yes,0,1,no,0,yes,0,114.88263484902635
male,38.73507348354261,2,Southeast,"< $60,000",yes,0,1,no,128.49580837225977,no,1,114.98143688254605
male,22.204859303016878,4,Southeast,"$60,000+",yes,1,1,no,0,yes,1,103.50749625966527
male,37.35127803244616,2,Southeast,"$60,000+",no,0,1,no,0,yes,0,43.467368677861955
male,82.21865838640366,1,Southeast,"< $60,000",yes,0,1,no,0,yes,0,24.928191006631778
male,45.213285068541474,2,Southeast,"$60,000+",yes,0,1,no,134.4025947723517,no,0,224.49919305933992
male,38.09443134179179,3,Southeast,"$60,000+",yes,1,1,no,75.50055478106502,no,1,209.18194227412238
male,46.75269844525222,3,Southeast,"$60,000+",yes,0,1,no,925.3632456043116,no,1,1086.5096013100542
female,-4.060278308539353,2,Southeast,"$60,000+",no,0,0,no,429.80857140789436,no,0,567.5420212007627
male,25.776335156845306,2,Southeast,"< $60,000",yes,1,1,no,0,yes,1,22.132456015002163
male,72.74636661948254,1,Southeast,"$60,000+",yes,0,1,no,0,yes,0,98.56815988845388
male,55.61472758287079,2,Southeast,"$60,000+",no,0,1,yes,0,yes,1,105.59987857726478
female,40.87059656877955,1,Southeast,"< $60,000",no,0,1,no,0,yes,1,24.320963150647668
female,50.34264585395479,4,Southeast,"$60,000+",yes,0,1,no,279.08335879554613,no,1,353.4270062844565
male,94.12386320151673,3,Southeast,"$60,000+",yes,0,1,no,0,yes,1,89.41204035376867
male,5.377430693379289,3,Southeast,"$60,000+",no,0,1,no,196.23046243796685,no,1,350.581054945408
male,65.04708217521184,3,Southeast,"< $60,000",yes,2,1,no,0,yes,1,37.32998355765223
male,62.03716619111799,3,Southeast,"$60,000+",yes,0,1,no,655.9211853529378,no,1,822.0499781926098
male,62.496365398255485,1,Southeast,"$60,000+",yes,1,1,yes,142.90327945200644,no,1,253.33357446945604
male,68.18464420191171,4,Southeast,"< $60,000",yes,0,1,no,371.20243856758736,no,1,431.74022723249396
male,47.05522390052147,3,Southeast,"$60,000+",yes,1,1,no,169.2839262349891,no,1,328.9461995502367
male,69.55777035858475,2,Southeast,"< $60,000",yes,0,1,yes,0,yes,0,8.195725842251576
female,59.042772071936746,3,Southeast,"$60,000+",yes,1,1,no,11.113542498481166,no,0,112.62746260253274
female,69.0025853490493,2,Southeast,"< $60,000",yes,0,1,no,548.3834024383225,no,1,601.0696096656253
female,25.75341978144693,1,Southeast,"$60,000+",yes,0,1,yes,64.60576245738169,no,0,231.9316442397536
male,59.521361156761344,2,Southeast,"< $60,000",yes,0,1,yes,270.00687441388703,no,0,266.17122976625325
male,75.32180962044063,0,Southeast,"$60,000+",yes,2,1,yes,265.9653160944679,no,1,421.4610564519278
male,52.132943703541784,2,Southeast,"$60,000+",yes,2,1,no,155.70509019145896,no,1,303.7650415400801
male,29.79202175927616,2,Southeast,"$60,000+",no,0,1,no,0,yes,1,138.42191408939533
female,73.5778484828777,1,Southeast,"$60,000+",yes,1,1,no,0,yes,0,38.69491101486473
female,13.235441457430703,2,Southeast,"$60,000+",yes,0,1,no,0,yes,1,4.5364539878917185
female,25.755632699705345,2,Southeast,"$60,000+",yes,0,1,yes,641.4097815853993,no,1,813.1439472481949
male,34.55422198670832,1,Southeast,"< $60,000",yes,0,1,no,193.70125002133227,no,1,237.86801930058493
female,42.99842063689461,1,Southeast,"$60,000+",no,0,1,no,374.7417282770416,no,0,498.18027438140103
female,83.62427002110871,3,Southeast,"$60,000+",yes,0,1,no,239.5925187411616,no,1,400.6684469826872
male,4.186887749355407,2,Southeast,"$60,000+",yes,1,1,no,0,yes,1,92.81315056892451
female,49.90491369243997,2,Southeast,"$60,000+",yes,0,1,no,0,yes,0,64.51313793777258
female,18.876467820132923,1,Southeast,"$60,000+",yes,0,1,no,0,yes,0,160.89569384651503
female,63.99726855547286,2,Southeast,"$60,000+",yes,0,1,no,164.76664516909224,no,1,264.72836980880294
male,56.02814652485747,2,Southeast,"$60,000+",yes,0,1,no,579.5005121502221,no,1,694.9983712465075
female,16.733726299415387,2,Southeast,"$60,000+",yes,1,1,no,4.748127757851449,no,1,166.02922586131837
male,40.17348968148429,3,Southeast,"$60,000+",yes,1,1,no,84.09443924926563,no,1,213.96735715389008
female,42.80360739346277,3,Southeast,"$60,000+",no,0,1,no,0,yes,1,178.3289076943094
female,83.38300874514518,2,Southeast,"$60,000+",yes,0,1,no,179.7415182527225,no,0,366.8048378986928
male,68.8269840196958,3,Southeast,"$60,000+",yes,0,1,no,0,yes,0,52.478853392354345
male,82.45611952237263,1,Southeast,"< $60,000",yes,1,1,no,447.7947236224503,no,1,518.0153769072633
female,67.82231587656953,3,Southeast,"< $60,000",no,0,1,yes,125.6640004901208,no,1,153.91076752983489
female,39.37969980242084,3,Southeast,"$60,000+",yes,2,1,no,0,yes,1,115.51001726608868
female,70.40966376822136,1,Southeast,"$60,000+",yes,0,1,yes,0,yes,0,114.85430768047712
male,72.30569984127317,0,Southeast,"$60,000+",yes,1,1,no,0,yes,0,79.45141362048729
female,53.91193420220258,2,Southeast,"$60,000+",yes,1,1,no,290.5514211080743,no,1,420.0664007516085
male,76.97140600023954,2,Southeast,"$60,000+",no,0,1,no,793.6732918731107,no,1,964.573839708733
male,52.71795438334066,3,Southeast,"$60,000+",yes,0,1,no,118.36148519395906,no,0,266.4073549644388
female,81.08906367451851,2,Southeast,"$60,000+",yes,0,1,no,0,yes,0,124.52532301326133
male,47.22206567458859,2,Southeast,"$60,000+",no,0,1,no,787.5005146054655,no,1,949.6182558660748
male,47.58639523548565,4,Southeast,"$60,000+",yes,0,1,no,84.07424176056514,no,1,215.62031882632303
male,65.04556423496082,4,Southeast,"< $60,000",yes,2,1,yes,652.7256593773781,no,1,704.8870048914168
male,56.62576126314211,1,Southeast,"$60,000+",yes,1,1,no,0,yes,0,87.46044973412944
female,17.95309738314763,3,Southeast,"$60,000+",no,0,1,no,0,yes,1,144.472571719666
female,34.54350433458956,1,Southeast,"$60,000+",yes,0,1,no,73.50995423763115,no,0,138.7233658500397
female,27.543057544474774,1,Midwest,"$60,000+",yes,0,1,no,763.8026653269819,no,1,905.4905765856324
female,57.81669198906617,4,Midwest,"$60,000+",yes,2,1,no,571.8190389970806,no,1,715.9144953495905
male,27.57239950833526,3,Midwest,"< $60,000",yes,1,1,no,269.47148329946094,no,1,328.86968320554183
male,48.66930932780336,2,Midwest,"$60,000+",yes,0,1,no,887.3992150884543,no,1,1066.0529646560556
female,69.91250934060844,2,Midwest,"< $60,000",yes,0,1,no,0,yes,0,0
female,4.239995637251653,2,Midwest,"$60,000+",yes,0,1,no,0,yes,1,90.79123080459172
female,33.96569994624997,2,Midwest,"$60,000+",yes,1,1,no,360.81802870105116,no,1,470.72891815480875
male,66.41593973731912,3,Midwest,"< $60,000",yes,2,1,no,101.76090245757266,no,1,149.35155777428466
female,29.250778878312254,2,Midwest,"< $60,000",yes,0,1,no,240.38791506166018,no,1,356.14469304707677
male,63.42335280992401,2,Midwest,"< $60,000",no,0,1,no,0,yes,0,0
male,64.04113476949021,2,Midwest,"< $60,000",yes,0,1,no,36.55289812312573,no,0,94.76931434627606
male,43.755354375571414,1,Midwest,"$60,000+",no,0,1,yes,280.1488725320065,no,1,480.18611587904496
male,47.62019190433803,2,Midwest,"$60,000+",yes,1,1,no,1009.0595093726538,no,1,1149.8849135013536
male,54.4884966413877,3,Midwest,"$60,000+",yes,0,1,no,240.31976907800725,no,1,403.43224447959454
male,27.523368528418807,2,Midwest,"$60,000+",yes,0,1,no,185.64022808156471,no,1,317.6130139018216
female,71.63486640193011,2,Midwest,"$60,000+",yes,0,1,no,645.7350585388551,no,1,768.6361601456159
male,75.23085247217838,2,Midwest,"$60,000+",yes,1,1,no,772.6424182622982,no,1,872.233167661987
male,66.36452147654848,2,Midwest,"$60,000+",yes,1,1,no,0,yes,0,109.02308978148538
male,60.38116330219244,3,Midwest,"< $60,000",no,0,1,no,0,yes,0,0
female,37.71009801585819,1,Midwest,"$60,000+",no,0,1,no,627.6141594001574,no,1,796.9683683706611
female,106.55615392250002,4,Midwest,"$60,000+",no,0,1,no,174.20613007868607,no,0,348.80499692660374
female,80.00620841365871,1,Midwest,"< $60,000",no,0,1,no,335.5850359438285,no,1,432.7519786522184
female,49.23592154675601,2,Midwest,"$60,000+",yes,1,1,no,72.95741129439935,no,1,247.8586107875526
female,33.3315418337048,2,Midwest,"$60,000+",yes,0,1,no,506.0780395013333,no,1,682.5286636064279
male,58.83629989207601,2,Midwest,"$60,000+",yes,1,1,no,131.27505601707844,no,1,268.3365132289272
female,42.760812675709204,1,Midwest,"$60,000+",yes,2,1,no,317.91903994554315,no,1,490.85578491875845
male,42.13511821338683,3,Midwest,"$60,000+",no,0,1,no,79.46764581304697,no,1,295.97654027585435
male,53.29486207273867,3,Midwest,"$60,000+",no,0,1,no,386.2877791103217,no,1,570.1040941104544
male,44.52896487151544,2,Midwest,"$60,000+",yes,1,1,no,83.39564425730798,no,1,249.71157906600104
female,59.528054288620815,3,Midwest,"< $60,000",yes,0,1,no,165.49647129952305,no,1,245.54193001287453
female,64.62301205939278,2,Midwest,"$60,000+",yes,0,1,no,378.74493136443846,no,1,575.3665759226645
female,35.27657823632533,3,Midwest,"$60,000+",yes,0,1,no,329.60339659823023,no,1,437.63408307714155
male,76.08769507075715,3,Midwest,"$60,000+",yes,1,1,no,0,yes,1,148.61543243723895
male,58.396876055977366,1,Midwest,"$60,000+",yes,1,1,no,43.70712874822287,no,0,159.5627807122018
female,80.10727169410819,4,Midwest,"< $60,000",no,0,1,no,696.857493577309,no,1,786.9080652675941
male,11.859900825574329,2,Midwest,"$60,000+",yes,0,1,no,0,yes,0,93.72429182732299
male,72.18611695939055,3,Midwest,"< $60,000",yes,1,1,no,517.5673901828375,no,1,594.682675272189
male,49.49146511985485,2,Midwest,"$60,000+",yes,0,1,no,0,yes,1,58.94407915290229
female,51.60916290691047,3,Midwest,"$60,000+",no,0,1,no,59.90917749503646,no,0,203.1956754265717
male,51.8202343021005,3,Midwest,"$60,000+",yes,0,1,no,0,yes,1,69.65387723324707
female,57.10601408507568,1,Midwest,"$60,000+",yes,0,1,no,0,yes,0,125.37445686930496
female,19.0925258255745,2,Midwest,"$60,000+",no,0,1,no,0,yes,1,158.325461411833
male,49.178840590679904,2,Midwest,"$60,000+",yes,2,1,no,412.71397441781886,no,1,598.7342825658596
male,51.694267703035095,1,Midwest,"$60,000+",yes,0,1,no,206.86048381166654,no,0,327.9385982872395
female,66.31457012716461,1,Midwest,"$60,000+",yes,1,1,no,0,yes,0,73.19653551689153
male,43.099033145896726,2,Midwest,"$60,000+",no,0,1,no,0,yes,1,124.45432763563085
male,50.964922633616446,2,Midwest,"$60,000+",yes,2,1,no,0,yes,0,68.78793858999678
female,45.83734643197182,3,Midwest,"< $60,000",yes,0,1,no,317.3276220715875,no,0,362.05167480358733
female,54.57603808789192,1,Midwest,"$60,000+",no,0,1,no,0,yes,1,136.79882871715313
male,24.696813420154264,3,Midwest,"< $60,000",no,0,1,no,337.0742694783327,no,1,371.8167438647556
male,17.572527996843085,3,Midwest,"$60,000+",yes,0,1,no,0,yes,1,91.35497402247618
male,35.295165660532746,4,Midwest,"$60,000+",yes,0,1,no,229.06698398603314,no,1,445.1013012859669
female,16.361970828218354,2,Midwest,"< $60,000",yes,0,1,no,410.08396205196027,no,1,416.401678427163
female,79.2854791099353,1,Midwest,"$60,000+",yes,2,1,no,108.71858178320419,no,0,238.05551450639467
male,81.53709770978587,2,Midwest,"$60,000+",yes,1,1,no,233.2760681058152,no,1,409.213140166909
female,-3.3362122338564433,1,Midwest,"$60,000+",yes,0,0,yes,0,yes,0,43.33596799310502
male,50.78180798194768,3,Midwest,"$60,000+",yes,2,1,no,0,yes,0,71.160261897072985
male,71.57153314269345,2,Midwest,"$60,000+",no,0,1,no,0,yes,1,80.68478689795919
female,19.53815890855318,2,Midwest,"$60,000+",yes,0,1,yes,423.1799616995318,no,1,557.3133718008818
female,45.506433990717674,3,Midwest,"$60,000+",yes,2,1,no,0,yes,1,112.68240012265801
female,44.26399843170148,1,Midwest,"$60,000+",no,0,1,no,0,yes,0,156.4729710244675
female,55.340365048793096,2,Midwest,"$60,000+",no,0,1,no,390.4287503635441,no,1,586.8089367933222
female,54.26169107356276,2,Midwest,"$60,000+",no,0,1,no,254.8529708660921,no,1,438.01809938176876
female,60.38573240771865,3,Midwest,"$60,000+",yes,0,1,no,0,yes,1,78.37063422768409
male,90.09763976049457,3,Midwest,"$60,000+",yes,1,1,no,119.80103249931302,no,1,206.96830881055496
female,71.36588224827966,3,Midwest,"$60,000+",yes,1,1,no,632.3216677898813,no,1,795.7484664935736
male,39.523003232899534,1,Midwest,"$60,000+",yes,0,1,no,0,yes,1,140.8822893276562
female,64.59538494976421,2,Midwest,"< $60,000",yes,0,1,yes,400.61793409252306,no,1,512.2032714965543
female,71.43621085695382,1,Midwest,"< $60,000",yes,1,1,no,518.2472328483884,no,1,540.1445574721478
male,67.68464478563375,4,Midwest,"$60,000+",yes,0,1,no,338.39226205698964,no,1,502.68136514986
male,48.02018858341347,3,Midwest,"< $60,000",no,0,1,no,14.23232177911818,no,1,51.528060799129356
male,9.162366888054578,3,Midwest,"$60,000+",no,0,1,no,107.28140313566242,no,0,244.25659722459892
male,91.0749280337518,1,Midwest,"$60,000+",yes,0,1,no,382.69576817873735,no,1,520.6448605674852
female,62.297171542667925,3,Midwest,"$60,000+",no,0,1,no,356.3634094543922,no,1,512.5237327320807
male,85.3911156856831,4,Midwest,"$60,000+",yes,1,1,no,111.47955504979636,no,1,277.8686910640198
female,76.8912085730833,2,Midwest,"$60,000+",no,0,1,no,18.04965467705601,no,0,155.64960811656223
male,56.56654928220473,3,Midwest,"< $60,000",no,0,1,yes,0,yes,1,19.907884578326414
female,70.77149294161765,2,Midwest,"< $60,000",yes,0,1,yes,0,yes,0,4.125988078144221
female,64.33759990032985,2,Midwest,"$60,000+",no,0,1,no,136.39709073035309,no,1,271.55714129824753
male,64.62961343690507,1,Midwest,"$60,000+",no,0,1,no,108.45197704553371,no,1,312.6475183868829
male,68.0439139596511,2,Midwest,"$60,000+",yes,0,1,no,186.3554782714097,no,0,289.27894367756403
female,80.71850245632857,1,Midwest,"$60,000+",no,0,1,no,531.3342871146015,no,0,729.7274843286675
female,25.891138438208863,1,Midwest,"$60,000+",yes,2,1,no,0,yes,1,135.98265071770018
male,10.92569616120764,2,Midwest,"$60,000+",yes,1,1,no,0,yes,1,98.017370807722
male,41.400705294415545,2,Midwest,"$60,000+",yes,2,1,no,682.0293255425579,no,1,842.8463127738142
female,60.7813492209893,2,Midwest,"$60,000+",yes,0,1,yes,450.3916123224233,no,1,605.0195630217577
female,40.925522026035516,2,Midwest,"$60,000+",no,0,1,no,723.2149368745406,no,1,893.1181549074914
male,44.32665088891388,4,Midwest,"$60,000+",yes,2,1,no,0,yes,1,112.2715028176237
male,55.29236605723878,3,Midwest,"< $60,000",yes,2,1,no,366.44806035705153,no,1,380.80682787056384
female,35.60636218230909,3,Midwest,"$60,000+",yes,0,1,no,673.138948752061,no,1,837.2175183533765
female,40.50915684096315,3,Midwest,"$60,000+",yes,1,1,no,802.0943150212186,no,1,922.5380733958311
male,47.508843855037625,2,Midwest,"$60,000+",yes,2,1,yes,784.538568577153,no,1,937.4033519135304
male,28.74838791401837,3,Midwest,"$60,000+",no,0,1,no,0,yes,1,165.7031641407973
male,89.29863172290226,3,Midwest,"$60,000+",yes,0,1,no,0,yes,0,90.96713131525439
female,14.561338554821432,3,Midwest,"< $60,000",yes,1,1,no,0,yes,0,0
female,68.19046111103643,1,Midwest,"$60,000+",yes,1,1,no,0,yes,1,78.98336403198749
male,12.419149570980096,1,Midwest,"$60,000+",yes,0,1,no,0,yes,1,65.82084514117236
male,23.932464153162265,2,Midwest,"$60,000+",yes,2,1,no,851.334224146526,no,1,1049.3244647930646
female,73.49565215051351,1,Midwest,"$60,000+",yes,1,1,no,776.8262646972576,no,1,974.3865423063306
male,52.87969431982361,2,Midwest,"$60,000+",yes,0,1,no,56.11253606157075,no,0,186.77178950569723
male,64.39197565712416,3,Midwest,"$60,000+",no,0,1,no,0,yes,0,126.85825752338961
female,60.60048450957383,0,Midwest,"$60,000+",yes,0,1,no,404.76250848235276,no,1,548.9500561563707
male,57.002118901770864,1,Midwest,"$60,000+",yes,1,1,no,263.5650231402859,no,1,411.6370284213962
female,43.10289250364203,3,Midwest,"< $60,000",yes,1,1,no,0,yes,1,0
male,56.64513195285621,3,Midwest,"$60,000+",yes,1,1,no,0,yes,1,59.58332762958711
female,14.222870479796093,1,Midwest,"$60,000+",yes,1,1,no,0,yes,0,106.2107523567285
female,20.184739269924567,2,Midwest,"$60,000+",no,0,1,no,0,yes,1,80.6397815694614
male,27.157789782172003,0,Midwest,"$60,000+",yes,0,1,yes,0,yes,0,34.57043736471466
female,54.18598239495342,3,Midwest,"$60,000+",no,0,1,no,17.290874353572733,no,0,145.45669586910043
male,53.24319005986253,1,Midwest,"$60,000+",no,0,1,no,0,yes,0,179.9660113095395
female,50.1636944725958,2,Midwest,"$60,000+",yes,0,1,no,0,yes,1,99.59370083186455
male,41.225831903276784,0,Midwest,"$60,000+",yes,1,1,yes,161.05856067488338,no,1,297.29826528462206
male,72.70471458010736,2,Midwest,"$60,000+",no,0,1,no,0,yes,0,164.97334271973978
female,47.47362849743401,2,Midwest,"$60,000+",yes,1,1,yes,613.9102872597678,no,1,779.2928162591489
female,39.437813757251696,2,Midwest,"$60,000+",yes,1,1,no,0,yes,1,95.63578638898129
male,66.36204409294767,3,Midwest,"< $60,000",yes,2,1,no,445.33887496449887,no,1,524.4866877777196
female,13.65199018836514,1,Midwest,"< $60,000",yes,0,1,no,80.79460652230688,no,0,70.99450725660562
female,53.447315996691295,1,Midwest,"$60,000+",yes,1,1,no,0,yes,0,80.43985555059342
male,52.75884433805806,2,Midwest,"$60,000+",yes,0,1,no,0,yes,1,100.48614583390716
male,66.29767445377709,1,Midwest,"< $60,000",yes,1,1,no,250.22118726933192,no,0,284.0188773374695
female,20.66767217328472,2,Midwest,"$60,000+",no,0,1,no,673.08610627564,no,1,810.1796722259944
male,58.785293823563876,2,Midwest,"$60,000+",no,0,1,no,873.1109657733361,no,1,1052.0710075831548
male,63.48311739847251,4,Midwest,"< $60,000",no,0,1,no,0,yes,1,54.92070388985691
male,37.97937893685514,2,Midwest,"$60,000+",no,0,1,no,0,yes,1,103.76234917265859
female,89.69154761100653,1,Midwest,"$60,000+",yes,0,1,no,287.3884020038279,no,0,398.05692191687285
male,53.49816375298658,2,Midwest,"$60,000+",yes,1,1,no,267.88063976455356,no,1,378.5662517663941
female,85.35754222460673,1,Midwest,"< $60,000",no,0,1,no,0,yes,0,51.69931445546448
female,43.82053701867724,2,Midwest,"$60,000+",no,0,1,no,543.7396233030979,no,1,673.9330854188048
female,58.854942371437886,0,Midwest,"< $60,000",yes,1,1,yes,0,yes,0,0
male,33.30781724027198,2,Midwest,"$60,000+",yes,0,1,no,307.15530502424093,no,1,443.41537241653515
male,84.31263757507054,3,Midwest,"< $60,000",no,0,1,no,0,yes,1,49.57055733067735
male,45.291494412928124,2,Midwest,"< $60,000",yes,1,1,no,190.59078217362506,no,0,232.08757964992182
male,73.5626995729555,2,Midwest,"< $60,000",yes,1,1,no,132.93460272071783,no,0,129.54408115677728
male,56.48862510402854,3,Midwest,"$60,000+",yes,1,1,no,459.0323117620165,no,1,612.1783271616232
female,51.28416396916597,3,Midwest,"$60,000+",no,0,1,no,759.9073164635206,no,1,898.9709475654497
male,81.20503634821381,4,Midwest,"$60,000+",yes,2,1,no,0,yes,1,113.09684541605945
female,56.88720607195444,4,Midwest,"< $60,000",no,0,1,no,635.5863617293332,no,1,670.4837977100484
female,25.182345196098264,1,Midwest,"$60,000+",yes,1,1,no,0,yes,0,71.38713748972438
female,28.944559361036347,3,Midwest,"$60,000+",no,0,1,no,632.0416644126021,no,1,819.4613068967411
male,41.39138435850725,3,Midwest,"$60,000+",no,0,1,no,1143.6574592708125,no,1,1369.564981451359
female,87.95912064089208,3,Midwest,"$60,000+",yes,1,1,no,791.7296144086846,no,1,952.978502348639
male,12.416388113028404,2,Midwest,"$60,000+",no,0,1,no,525.182292871207,no,1,678.5332142986401
male,48.56718155881203,2,Midwest,"$60,000+",yes,0,1,no,639.2090899377354,no,1,719.2249379999799
female,94.65679178605482,3,Midwest,"$60,000+",yes,0,1,no,37.08554343236081,no,0,110.90032511873042
male,58.35170419445504,3,Midwest,"$60,000+",yes,0,1,no,0,yes,0,83.43245262673788
male,73.59971075570886,3,Midwest,"$60,000+",yes,1,1,no,239.9891028384328,no,1,373.10040778723277
female,83.88976916489784,1,Midwest,"< $60,000",yes,0,1,no,0,yes,0,21.7840802891034
